,tweet_id,retweet_count,favorite_count,cleaned_tweet,length_before,length_after,ratio_of_length,number_of_upper_chars,has_question_marks,number_of_question_marks,has_exclamations,number_of_exclamation_marks,label
392,1237477595916251137,5241,22115,"ट्यूब स्टेशनों की सफाई शुरू करने से पहले यह वायरस का खतरा क्यों उठा है ?? ट्रेनों को हर हफ्ते साफ किया जाना चाहिए, सीटों में सहारा रेगिस्तान की तुलना में अधिक धूल है। यूआरएल",189,169,0.8941798941798942,8,1,2,0,0,1
393,1236936132715143168,5151,11692,अब covid19 के 10 नए पुष्ट मामले हैं। doh के अनुसार अब कुल 20 | @kristinesabillo URL के माध्यम से,130,109,0.8384615384615385,16,0,0,0,0,1
394,1237138362261258244,5151,12294,"हमारे ऊपर cdc का डेटा अन्य संस्थाओं (जो भी शामिल है) से पिछड़ रहा है? हम केवल एपी से एक कथित सीडीसी सिफारिश के बारे में क्यों सीख रहे हैं जो पुराने अमेरिकियों को नहीं उड़ती है, और उस सिफारिश को सार्वजनिक करने से व्हाइट हाउस ने सीडीसी को अवरुद्ध कर दिया है? यूआरएल",278,258,0.9280575539568345,24,1,2,0,0,1
395,1236601634454528000,5060,19033,"न केवल मनीला, लेकिन क्या यह सभी एनसीआर एल, मेयर हो सकता है? एक शहर से दूसरे शहर जाने वाले छात्रों की कल्पना करें, अलग-अलग लोग मिलते हैं। यह संभव है कि कोविद -19 के साथ वहां के लोग भी हों, जिन्हें जाने बिना। हम सभी के चेहरे भी मास्क नहीं होते। प्रवेश निषेध",279,278,0.996415770609319,7,1,1,0,0,0
396,1237204103970689026,5040,9246,राष्ट्रपति ने हमें यह देखने नहीं दिया। वह क्या छुपा रहा है? रुकी हुई खुफिया रिपोर्ट महामारी के खतरों की चेतावनी | समय एक â @ odnigovâ © कोरोनावायरस URL,170,149,0.8764705882352941,18,1,1,0,0,1
397,1237015260571168768,5009,10406,"बस में: राष्ट्रपति duterte 10 मार्च से 14 मार्च तक मेट्रो मनीला में सभी स्तरों पर कक्षाओं को निलंबित करता है, covid19 Walangpasok URL के खतरे के बीच",166,144,0.8674698795180723,20,0,0,0,0,1
398,1236848918849294336,4911,14981,स्व संगरोध कोरोनावायरस URL,52,31,0.5961538461538461,2,0,0,0,0,0
399,1237034836893650945,4899,16114,"dear @realdonaldtrump: do you mean when the news showed you telling the american people that you âstoppedâ the coronavirus &amp; âclosed it downâ? or are you referring to the news showing kudlow &amp; @kellyannepolls saying virus was âcontainedâ? also, when are we getting test kits? URL",320,299,0.934375,14,1,3,0,0,0
400,1237503272555909120,4882,4216,चीन के बाहर पुष्टि किए गए covid19 मामलों का अद्यतन: कोरोना कोरोनावायरस coronavirusupdate korona koronawirus covid_19 covid2019 coronavirusturkey coronavirusitalia URL,196,166,0.8469387755102041,21,0,0,0,0,1
401,1236181131147522049,4843,30524,टॉयलेट पेपर पूरी तरह से सुपरमार्केट में बेच दिया गया? क्या आपने कोरोना से पहले अपनी गांड नहीं पोंछी थी,93,93,1.0,2,1,1,0,0,1
402,1236751849769676801,3559,6481,"हमें फार्मा कंपनी गिलेड, जो सबसे होनहार कोविद -19 वैक्सीन का मालिक है, ""महामारी स्टॉक की बिक्री"" में फलफूल रही है, इसे $ 50-100 / व्यक्ति के लिए बेचने की तैयारी की जा रही है, और चीनी गोव एक्सेस से इनकार करने के लिए कानूनी लड़ाई में, क्योंकि चीन होगा वैक्सीन को निःशुल्क बनाएं और इसे वैश्विक दक्षिण URL URL पर शिप करें",328,288,0.8780487804878049,20,0,0,0,0,1
403,1236817440606056448,3500,9461,"ब्रेकिंग न्यूज: मेयर खुशी बेलमॉंट के अनुसार, क्विज़ोन शहर में कोविद 19 का एक पुष्ट मामला है। राया कैपुलॉन्ग, एब्स-सीबीएन न्यूज यूआरएल",145,124,0.8551724137931035,35,0,0,0,0,1
404,1237283622589206530,3498,5296,"इटली में हमने एक भयानक गलती की, हर कोई यह कहता रहा कि ""यह सिर्फ एक फ्लू है"" और अब हमारी गहन देखभाल इकाइयां ढह रही हैं। हमारे दादा-दादी और माता-पिता, हमारे दोस्त, कृपया मर रहे हैं, सबक सीखें। अभी! कोरोनोवायरस कोरोनोवायरसब्रेक इटैलोकलड इटैलिस्टायस्ट्रॉन्ग",275,270,0.9818181818181818,9,0,0,1,1,1
405,1236490588276523008,3496,18368,हम एक संभावित कोरोना वायरस के प्रकोप के आलोक में सार्वजनिक स्वास्थ्य हितों को प्राथमिकता देने के लिए सरकारी संचार एजेंसियों को बुलाते हैं। बेनिस यूआरएल,164,143,0.8719512195121951,7,0,0,0,0,0
406,1237611886905937920,3470,31702,अपने होम्स के चारों ओर एक लड़की लाएँ और अचानक वे कोरोनोवायरस कोविद -19 कहकर पुकारें,99,99,1.0,5,0,0,0,0,0
407,1236833678380027904,3469,4400,"Exo baekhyun ने 50 मिलियन जीती हैं जो कि कोरोना 19 से प्रभावित लोगों की मदद करने के लिए जीते हैं जो एक्सो सदस्यों द्वारा दान की गई राशियों को जोड़ते हैं, उन्होंने कुल 220 मिलियन जीते दान किया है !! exo ë ° ± í˜ @weareoneexo URL",227,205,0.9030837004405287,25,0,0,1,2,1
408,1236766442571337729,3462,34978,कोरोना के पास मेरी आवश्यक तेलों की माँ के खिलाफ कोई मौका नहीं है।,51,51,1.0,6,0,0,0,0,1
409,1236973525866602496,3457,10240,"डेमोक्रेट का कहना है कि ट्रम्प ने हमें अर्थव्यवस्था में विफल कर दिया है और फिर भी, हमारे पास दुनिया की सबसे अच्छी अर्थव्यवस्था है। वे कहते हैं कि वह अपनी कोविद -19 प्रतिक्रिया में विफल रहे हैं, और फिर भी, हमारे पास दुनिया में प्रति मिलियन संक्रमण सबसे कम है। वे जीत हार और हार जीत कहते हैं।",252,252,1.0,11,0,0,0,0,1
410,1236321657096032256,3446,6099,यह है कि कोरोनोवायरस कोविद 2019 कोरोनावायरस फैलने का यूआरएल कैसे फैला है,90,68,0.7555555555555555,12,0,0,0,0,0
411,1237585675571974145,3423,6262,"अगर यह ट्वीट 10k rts हो जाता है, तो मैं lynn घाटी की देखभाल के घर, वैंकूवर, बीसी में घुसपैठ करने का प्रयास करूंगा। मेरे घर से 15 किमी दूर एक कोरोना वायरस है, जो इसके अंदर है।",164,164,1.0,9,0,0,0,0,0
412,1237070550679379968,3406,11428,"एप के अनुसार, जर्मनी में 1,100 से अधिक कोरोनोवायरस मामलों की पुष्टि हुई है, लेकिन अभी तक सिर्फ दो मौतें हुई हैं। * विशेषज्ञों का कहना है कि तेजी से परीक्षण होने की संभावना है, जिसके परिणामस्वरूप संक्रमित होने का अधिक निदान हुआ और देश को वायरस को रोकने और तैयार करने का मौका मिला।",253,252,0.9960474308300395,6,0,0,0,0,1
413,1237235176452706304,3382,18849,"हम कोविद -19 से लड़ने के लिए आवश्यक सभी उपकरण नहीं हैं। यह उपचार करने की दिशा में एक महत्वपूर्ण कदम है, जबकि हम टीके और निदान का भी पता लगाते हैं। हमारे साथ इस प्रयास को शुरू करने के लिए @wellcometrust और @mastercard को धन्यवाद। यूआरएल",260,240,0.9230769230769231,12,0,0,0,0,1
414,1237412870192640005,3379,4860,"हमें संभावित कोविद -19 मामलों को कैसे देखना चाहिए? यहाँ एक infographic i है, जो 09 मार्च 2020 के doh-psmid टास्कफोर्स के दिशानिर्देशों पर आधारित है। उम्मीद है कि इससे हमें hcps में मदद मिलती है क्योंकि हम बढ़ते खतरे का सामना करते हैं। सभी सुरक्षित रहें। यूआरएल",244,224,0.9180327868852459,24,1,1,0,0,0
415,1237219650456489984,3376,8663,"मीडिया रूढ़िवादियों को कोरोनोवायरस मिलने का जश्न मना रहा है। 5,000 से अधिक लेख cpac2020 पर कोरोनोवायरस के 1 मामले के बारे में लिखे गए हैं। यदि यह एक वामपंथी सम्मेलन होता, तो मीडिया इसे स्पर्श नहीं करता। यह मीडिया की रूढ़िवादी पर हमला करने का एक प्रमुख उदाहरण है।",276,274,0.9927536231884058,12,0,0,0,0,1
416,1237305169932472320,3349,4482,"ph में covid19 के सभी नए मामले हैं, यहां सभी 33 मामलों की जानकारी दी गई है @raphbosano URL के माध्यम से",124,103,0.8306451612903226,16,0,0,0,0,1
417,1237137755651616770,3337,9298,अगर कोरोना केवल yt लोगों को यहाँ से बाहर हो रहा है ... URL,77,57,0.7402597402597403,5,0,0,0,0,0
418,1237122234675859456,3318,17131,aaron ramsey scores &amp; serie a dies? we canât beat this guy ffs URL URL,116,76,0.6551724137931034,11,1,1,0,0,1
419,1237361576480473088,3276,2737,"यदि आप अभी भी यह नहीं जानते हैं कि कोरोनोवायरस का परीक्षण कैसे किया जाता है, तो इसे रीट्वीट करें।",78,77,0.9871794871794872,1,0,0,0,0,0
420,1237130970396078084,3274,17334,कोरोना वायरस को रद्द करें ~ कोचेला नहीं।,36,36,1.0,5,0,0,0,0,0
421,1237543674675728386,3255,4436,चीन के बाहर पुष्टि किए गए covid19 मामलों का अद्यतन: कोरोना कोरोनोवायरस कोरोनावायरसअपडेट कोरोना कोरोनोवायरस कोविद_19 covid2019 कोरोनवीरुर्की कोरोनोवायरसैटिया ओकुलसैटेडिल्सिन URL,217,186,0.8571428571428571,21,0,0,0,0,1
422,1237010126881447936,3254,2959,yishun वास्तव में एक अलग शहर URL है,56,36,0.6428571428571429,5,0,0,0,0,0
423,1237040928092639232,3222,9610,dear @realdonaldtrump: have you talked to your own @nih expert dr. fauci? he said coronavirus has mortality rate of 2% &amp; that 15-20% of people will require hospitalization. thatâs about 20 times more lethal &amp; serious than the flu. death rate likely higher for older americans. URL,311,290,0.932475884244373,16,1,1,0,0,1
424,1237608143519014913,3204,15282,तुम करो। मैंने सुना है कि यह सूअरों को बड़े पैमाने पर प्रभावित करता है। यूआरएल,68,48,0.7058823529411765,8,0,0,0,0,0
425,1237024126889385986,3190,3769,कोरोना oppa कृपया बंद करो आप वर्ल्ड टूर ह्यंग यू को आराम करने की जरूरत है,65,65,1.0,1,0,0,0,0,0
426,1236759873884479490,3182,5200,जिस तरह से यह सिर्फ दो महीनों में फैलता है वह बहुत डरावना है .. सावधान लोगों को यह बहुत गंभीर है !! ø ¹ ù‚ø · ø§ùø§ù_ø„ ø ø®ø§øµ कोरोनोवायरसब्रेक,193,170,0.8808290155440415,35,0,0,1,2,0
427,1237015945186398208,3173,6349,तोड़: राष्ट्रपति। duterte मेट्रो मनीला में सभी स्तरों में वालंगपासोक की घोषणा करता है 14 मार्च तक covid19 के कारण। | cnn फिलीपिंस URL के माध्यम से,152,130,0.8552631578947368,39,0,0,0,0,1
428,1237124933211348992,3165,7444,"ðŸ ðŸ ®ðŸ ‡ ðŸ ´ ´ people 60 मिलियन लोग लॉकडाउन के तहत आते हैं। two 9,000 से अधिक मामलों की सूचना दी गई (यह दो सप्ताह पहले 231 था) than than सभी खेल प्रतियोगिताएं निलंबित कर दी गईं। सभी स्कूलों, विश्वविद्यालयों को बंद कर दिया। ðŸŒ, ðŸŒ †, थिएटर, जिम, बार, अंतिम संस्कार और शादियों पर रोक। अभूतपूर्व। कोरोनावाइरस",298,296,0.9932885906040269,7,0,0,0,0,1
429,1237330231293288449,3159,2879,"आव्रजन समीक्षा के लिए कार्यकारी कार्यालय, जो न्याय विभाग के अंतर्गत आता है, ने सभी न्यायाधीशों और कर्मचारियों के सदस्यों को एक ईमेल सोमवार को बताया कि सभी कोरोनोवायरस पोस्टर, जो अंग्रेजी और स्पेनिश में बताते हैं कि वायरस को पकड़ने और फैलने से कैसे रोका जाए, को हटाया जाना था। यूआरएल",301,281,0.9335548172757475,11,0,0,0,0,1
430,1237460074123190273,3144,21929,"umm ऐसा लगता है कि शायद आपको अपने ट्वीट में इस हिस्से को सामूहिक हिस्टीरिया के योगदान के बजाय शामिल करना चाहिए। severalbergen काउंटी का व्यक्ति कई अंतर्निहित चिकित्सा स्थितियों के साथ, जिनमें वातस्फीति, मधुमेह + उच्च रक्तचाप शामिल है, njâ € ™ का पहला कोरोनोवायरस मृत्यु है, राज्य के अधिकारियों ने मंगलवार को कहा .â € œ URL",306,286,0.934640522875817,9,0,0,0,0,1
431,1236386465086615557,3130,6073,मुझे अपने बच्चों को समझाते हुए कि मैं कोरोना वायरस URL से कैसे बची,76,56,0.7368421052631579,7,0,0,0,0,0
432,1237047503029178370,3099,8646,"देश कोरोनोवायरस से घबरा गया है, फिर भी इस फ्लू के मौसम में 9.7 मिलियन फ्लू बीमारियां, 87,000 अस्पताल और 4800 मौतें हुई हैं, जिनमें 32 बाल मृत्यु भी शामिल हैं। घबराहट को रोकने और चीजों को परिप्रेक्ष्य में रखने का समय है।",259,258,0.9961389961389961,2,0,0,0,0,1
433,1237263600584216577,3074,9587,"rm namjoon @bts_twt he got teary eyed talking about army, he said he had no energy during promos âcause we werenât there, he would go home early after the music shows and scream out of frustration, that the whole situation (corona) is so unfair &amp; sad ð¥ºð­ð­ URL",297,275,0.9259259259259259,11,0,0,0,0,0
434,1236509612142145536,3072,7238,"ये 3 चेहरे हमारे इतिहास में सबसे अधिक नफरत बन जाएंगे। वे हमारे राष्ट्र, लोकतंत्र और संविधान के गद्दार हैं। URL",193,172,0.8911917098445595,16,0,0,0,0,1
435,1237326787111239681,3067,2752,ट्रम्प प्रशासन आव्रजन कार्यालयों को आदेश देता है कि वे कोरोनॉयरस URL को रोकने के तरीके बताते हुए पोस्टरों को तुरंत हटा दें,140,119,0.85,6,0,0,0,0,1
436,1237373539176628225,3066,4492,i'm a nurse who works &gt; 50 hr/wk with our most vulnerable. i cannot get tested none of our caregivers can be tested my patients cannot get tested my patients' families cannot get tested my family members cannot be tested. and noone i know can afford to miss work gasmaskgaetz URL,303,282,0.9306930693069307,15,0,0,0,0,1
437,1237562584477265920,3029,16915,"मैंने मुख्य रूप से इस कहानी को साझा किया क्योंकि मैं चाहता हूं कि लोग यह जान लें कि अभी भी मिसौरी में covid19 के लिए परीक्षण करना कितना मुश्किल है। ऐसे लोगों के एक संकीर्ण समूह के साथ परीक्षण किया जा रहा है, जो वास्तव में प्रकोप की सीमा को जान सकते हैं? वर्तमान प्रणाली बहुत ही मूर्खतापूर्ण लगती है।",265,264,0.9962264150943396,10,1,1,0,0,1
438,1237077247636496385,3025,12215,"हैलो, 25 वें। â € downheâ € ™ निश्चित रूप से इस पर नीचे पिघल रही है: ट्रम्प, चीफ, मुख्य रूप से रोगाणु, कोविद -19 कहानी URL को नियंत्रित करने के लिए संघर्ष",152,132,0.868421052631579,18,0,0,0,0,0
439,1237560750102556672,3021,8313,"नियमित अमीरों को प्राथमिकता देने के बजाय जिन्हें कोरोनावायरस के परीक्षण की आवश्यकता होती है, या बीमार छुट्टी का भुगतान किया जाता है क्योंकि वे तनख्वाह का भुगतान करते हैं, @realdonaldtrump तेल के अरबपतियों को जमानत देना चाहता है। प्रतिनिधियों के घर की भलाई के लिए धन्यवाद, न कि @ पोपट, पर्स की शक्ति है। यूआरएल",299,278,0.9297658862876255,17,0,0,0,0,1
440,1236973636751425536,3020,7180,विश्व स्वास्थ्य संगठन चाहता है कि आप वुहान वायरस कोरोनावायरस के बारे में कुछ डॉस और डोनट्स के बारे में जानें सौभाग्य से हॉपकिंस देखने और URL जानने में मदद करने के लिए यहाँ है,168,146,0.8690476190476191,31,0,0,0,0,0
441,1236992946509094913,3000,3929,"इटली में डॉक्टरों ने कोरोनोवायरस के लिए यूरोप को एक € âget रेडी € से आगाह करते हुए कहा ~ कोविद 19% रोगियों को आईसीयू देखभाल की आवश्यकता होती है, और अस्पताल अभिभूत होते हैं। एक € ic अपनी कुल आईसीयू क्षमता को बढ़ाएं ... यदि आवश्यक हो तो आईसीयू क्षेत्रों (रोगियों के लिए) को हर अस्पताल में तैयार करें।",285,262,0.9192982456140351,24,0,0,0,0,1
442,1237271298557882368,2988,6473,"ब्रेकिंग: दोहा के अतिरिक्त 11 पुष्ट मामलों की सूचना के बाद, आज दोपहर कोविपिन के कुल मामलों की संख्या बढ़कर 35 हो गई है। यूआरएल",164,143,0.8719512195121951,22,0,0,0,0,1
443,1236874568268201987,2971,8799,वास्तव में महामारी पर नज़र रखने के लिए सीडीसी वेबसाइट अनिवार्य रूप से बेकार है। यूआरएल,98,78,0.7959183673469388,9,0,0,0,0,0
444,1237507195228442625,2964,6607,"पुष्टि की गई - Google अपने उत्तर अमेरिकी कर्मचारियों को कोरोनोवायरस चिंताओं के कारण घर से काम करने की सलाह दे रहा है। अब तक ऐसा करने वाली सबसे बड़ी कंपनी। मूल कंपनी वर्णमाला में 100,000 से अधिक कर्मचारी हैं, जिनमें से अधिकांश हम में काम करते हैं।",238,237,0.9957983193277311,9,0,0,0,0,1
445,1236370045841723393,2960,9271,"कोरोना वायरस doesnâ € ™ t आप नस्लवादी होने के लिए एक नि: शुल्क पास दे। तथ्य यह है कि यह मेरे स्कूल में हुआ है (बोलसा ग्रैंड हाई स्कूल), जो एक बहुत ही विविध होता है, बहुत कुछ कहता है कि हम इन ज़बरदस्त टिप्पणियों से कैसे बच सकते हैं। यूआरएल",257,237,0.9221789883268483,6,0,0,0,0,0
446,1237186543741218816,2950,11035,"और फिर भी आज रात, मैं अपने tl में मैग्स प्राप्त कर रहा हूं, यह शब्द के लिए व्यावहारिक रूप से दोहरा रहा है। कभी कम मत समझना कि यह प्रक्रिया कितनी निर्लज्ज है। यूआरएल",158,138,0.8734177215189873,14,0,0,0,0,0
447,1237140355025383429,2917,5952,"today's coronavirus recap: -110,029 covid19 cases globally &amp; 3,817 deaths ð -93% of cases in ð¨ð³ ð®ð¹ ð°ð· ð®ð· -all of italy on lockdown -in china, 70% of cases recovered -""countries w/ community transmission should consider closing schools, cancelling gatherings,"" -@drtedros",303,301,0.9933993399339934,13,0,0,0,0,1
448,1236537380342915072,2911,2872,"the italian covid-19 outbreak has just been explosive... look at the numbers &amp; timeframe. time is not a luxury we have! feb 18: 3 cases feb 21: 20 cases feb 24: 231 cases feb 27: 655 cases mar 1: 1,694 cases mar 4: 3,089 cases mar 7: 5,883 cases",249,249,1.0,15,0,0,1,1,1
449,1237066837294231558,2865,4400,"एक Youtuber जिन्होंने हाल ही में कोरोना वायरस से संबंधित बट्स के बारे में एक नस्लवादी टिप्पणी की थी, अब उनके बारे में एक वीडियो बना रहा होगा, जहां वह बैंड पर घूमता है और हमारे फैंस मैं अनुरोध करता हूं कि pls उसे ब्लॉक करें और उसके चैनल की रिपोर्ट करें, ducky bhai youtube recently ™ URL",277,257,0.927797833935018,19,0,0,0,0,1
450,1237086189548638208,2837,27589,जो कोरोना है वह बहुत परेशान है,52,52,1.0,0,0,0,0,0,0
451,1236751509322334210,2822,4393,"coronavirus by countryâs cases â¢ china &gt; 80,000 â¢ italy 7375 â¢ south korea 7313 â¢ iran 6,566 â¢ france 1,126 â¢ germany 939 â¢ spain 644 â¢ us 484 â¢ switzerland 337 â¢ uk 273 â¢ netherlands 265 â¢ sweden 203 â¢ belgium 200 â¢ canada 63 URL",284,263,0.926056338028169,20,0,0,0,0,1
452,1237116341011853312,2717,5337,"तोड़: सभी इटली बंद कर दिया गया है, pm conte ने अभी घोषणा की है। सभी को घर पर ही रहना चाहिए। देशव्यापी तालाबंदी। कोविड 19",124,123,0.9919354838709677,20,0,0,0,0,1
453,1236987681088757760,2710,2097,स्वास्थ्य मंत्रालय ने आज घोषणा की कि ब्रुनेई ने अपना पहला सकारात्मक कोविद -19 मामला दर्ज किया। रोगी एक 53 वर्षीय व्यक्ति है जो तीन अन्य दोस्तों के साथ मार्च 2020 को कुआलालंपुर से ब्रुनेई लौट आया। जन्मजात जल्द ही अधिक विवरण।,260,258,0.9923076923076923,15,0,0,0,0,1
454,1237001239285637122,2701,3341,2 मरीजों की मौत हो गई है? लेकिन मैं ielts लिखने के लिए मिलता है। unu nakwa echecki। यूआरएल,89,69,0.7752808988764045,14,1,1,0,0,0
455,1236690061573394433,2690,21882,दोस्त ने कहा कि जैसे उसके पास सभी अनंत पत्थरों का URL है,74,54,0.7297297297297297,5,0,0,0,0,0
456,1237326777132998657,2677,11168,कोरोना वायरस से पहले मुझे एक गोज़ को कवर करने के लिए खांसी होगी। अब मैं एक खाँसी कोविड 2019 ब्रिटेन कोरोनोवायरस को कवर करने के लिए गोज़ करता हूं,102,100,0.9803921568627451,10,0,0,0,0,0
457,1237507876345786370,2643,5469,स्वास्थ्य विभाग ने आकाश की खबर की पुष्टि की है कि स्वास्थ्य मंत्री नेडिन डोरियों ने कोविद -19 के लिए सकारात्मक परीक्षण किया है,115,115,1.0,6,0,0,0,0,1
458,1237097081371795456,2617,9567,इस निरपेक्ष हारे हुए से ब्रह्मांड में कोई बड़ा उपकरण नहीं है। वह एक भी विशेषता को भुना नहीं सकता है। वह उस व्यक्ति के पक्ष में है जो अपने बारे में पूरी तरह से दोषी है और आपने एक कोने को पिन किया है ताकि आप छुट्टी न पा सकें। ðŸ ‡ ðŸ ðŸ »URL,267,247,0.9250936329588015,7,0,0,0,0,0
459,1229402828814327808,2617,2677,कोरोना वायरस पर काबू पाने ati ati ati ati अमीराती लड़की uae और इसके लोगों से एक ईमानदार संदेश इस मानवीय संकट को हराने के लिए चीन की मदद करने और समर्थन करने के लिए तैयार है,303,273,0.900990099009901,31,0,0,0,0,0
460,1237640389361876992,2565,5899,वर्तमान सलाह coronavirus @piersmorgan URL,64,43,0.671875,6,0,0,0,0,0
461,1237108672549052417,2491,5530,अब मुझे विश्वास हो गया है कि हमें मूल निवासी ðŸ˜ irus कोरोनोवायरसब्रेक URL को शांत करने की आवश्यकता है,102,81,0.7941176470588235,8,0,0,0,0,0
462,1237031596982702083,2449,5640,iâve just seen this in the fb &amp; iâve had to copy it &amp; share! iâm crying with laughter ðð coronavirus covid2019 toiletpaper URL,169,146,0.863905325443787,13,0,0,1,1,0
463,1237534161658765314,2445,6257,कोरोना वायरस के कारण मैं अपना ब्लंट पास नहीं कर पाऊंगा,54,54,1.0,2,0,0,0,0,0
464,1236605070902300673,2437,9958,"yall हमें गड़बड़ कर दिया !! sf में उस गंदगी को रखो क्यों उस गंदगी को ओकलैंड में लाओ। इस बिंदु पर याल हमें मरना चाहते हैं, पर्यावरणीय नस्लवाद वास्तविक कमबख्त है। कोई भी हमारे सामुदायिक स्वास्थ्य के बारे में नहीं सोच रहा है, बस कम आय के अधिकार पर और अत्याचार करते रहते हैं। यूआरएल",272,252,0.9264705882352942,16,0,0,1,2,0
465,1237015745583669248,2428,5703,बस में: राष्ट्रपति duterte covid19 के 4 नए मामलों की घोषणा करता है; ph अब 24 URL पर है,104,83,0.7980769230769231,17,0,0,0,0,1
466,1236924515822628864,2395,10380,कोरोनोवायरस URL के कारण ipl सुनने के बाद विभिन्न टीमों से प्रतिक्रिया रद्द हो सकती है,108,86,0.7962962962962963,12,0,0,0,0,0
467,1236855863475728384,2391,18333,âkung fluâ € के बारे में कैसे? यूआरएल,49,29,0.5918367346938775,7,1,1,0,0,0
468,1237563898577817601,2332,4164,"कोरोनावायरस नवीनतम: -केस दुनिया भर में 117,000 को पार करता है; मौतों की संख्या ४,२०० से अधिक है -चीन में २४ नए मामले -१०,००० से अधिक संक्रमण-संक्रमण, यू.एस. वित्तीय उपायों के URL की घोषणा करने के लिए 1,000 -canada की दोपहर जस्टिन ट्रूडो के पास",250,229,0.916,15,0,0,0,0,1
469,1237344519777067008,2312,6353,"यह covid19 और आबादी को सुरक्षित रखने के लिए तैयारियों का एक अद्भुत उदाहरण है! महान काम, रवांडा! कोरोनावायरस URL",146,123,0.8424657534246576,13,0,0,1,2,0
470,1236835458979483648,2294,11339,मैं इसे वुहान वायरस कहता हूं। मैं चीनी हूं। मैं आंतरिक जातिवाद के एक गंभीर मामले से पीड़ित होना चाहिए। यूआरएल,127,107,0.84251968503937,12,0,0,0,0,0
471,1237127396026748928,2291,7753,"इसलिए कोरोनवायरस, या कोविद -19, कोबे के निधन के तुरंत बाद सुर्खियों में आ जाता है। यदि आप कोविद का अनुवाद हेब्रो में करते हैं तो यह कोबे हो जाता है। कोबे को भी कोरोना डेल मार्च कब्रिस्तान में दफनाया गया था। या तो एक सिमुलेशन में फिर से या ब्रह्मांड संयोग से प्यार करता है। यूआरएल",275,255,0.9272727272727272,25,0,0,0,0,1
472,1237238588158312448,2258,7819,"covid2019 को कोई भी ले जा सकता है: एक अमेरिकी नागरिक, एक जापानी पर्यटक, एक अविभाजित युवा, या कांग्रेस का सदस्य। आपकी पार्टी, लिंग या धर्म के बारे में कोरोनोवायरस परवाह नहीं करता है। यह चीनी नहीं है, यह एक वायरस नहीं है। नीचे कुछ मिथक बस्टर्स हैं जो से। यूआरएल",281,259,0.9217081850533808,22,0,0,0,0,1
473,1237251356303507456,2254,2026,इन उपायों से अपनी रक्षा करें। संदेश फैलाओ वायरस नहीं। @roinnslainte @hselive covid19 कृपया रीट्वीट करें। यूआरएल,143,122,0.8531468531468531,16,0,0,0,0,0
474,1236856662411096067,2252,15520,"पहली राहत मुझे महसूस हुई कि हमें कोविद -19 की प्रतिक्रिया है, cdc ने अपने आपातकालीन संचालन केंद्र से इस तस्वीर को पोस्ट करते हुए दिखाया कि वहाँ एक चाबी का गुच्छा गर्दन की डोरी के साथ कम से कम एक समलैंगिक है जो जब वह जॉब यूआरएल पर चलता है तो उसे घबराहट होती है",251,231,0.9203187250996016,18,0,0,0,0,0
475,1236699162965463040,2249,6503,"दर्ज किए गए कोविद -19 मामलों (चीन के बाहर) के साथ इतनी तेजी से एक घातीय मिलान, मैं घातीय / रसद विकास पर एक प्राइमर बनाने का विरोध नहीं कर सका। इस तरह की वृद्धि के बारे में कम से कम 3 प्रतिक्रियात्मक बातें चर्चा में डालने लायक लगती हैं। यूआरएल",270,250,0.9259259259259259,12,0,0,0,0,0
476,1236976049864368129,2197,2164,"जकार्ता में अंत में एक कोरोनॉयरस डेटा वेबसाइट है: URL, जिसके अनुसार राजधानी मेट्रो क्षेत्र में वर्तमान में 64 लोगों की निगरानी की जा रही है",156,136,0.8717948717948718,3,0,0,0,0,1
477,1234830633018544128,2179,5569,"हम इस नृत्यांगना को डांसर, क्वांग ä .ingng से प्यार करते हैं। अपने हाथों को साबुन और पानी से धोना अपने आप को कोरोनावायरस से बचाने के लिए पहला कदम है। यूआरएल",196,175,0.8928571428571429,10,0,0,0,0,1
478,1235967295660277761,188,435,"just like all the other fake stuff they do, the covid-19 over-hype will backfire on the democrats. the economy will come roaring backs with china's grip on trade weakened and trump's high approval on handling the virus will only help.",235,234,0.9957446808510638,10,0,0,0,0,1
479,1235876564761374720,151,377,"hakyeon: ive ने महामारी कोविद -19 k0reaboo पर काबू पाने के लिए धन दान किया: यह स्पष्ट नहीं है कि क्या ""haxyeon"", जो कथित रूप से ""vixx"" का सदस्य है, शब्द ""मात"" का उपयोग करते समय जीवन के संघर्षों को दोहरा रहा है। अगर इस समय ""पैसा"" एक रूपक है तो हमें यकीन नहीं है",265,265,1.0,0,0,0,0,0,1
480,1235724594071375873,142,53,"@hillaryclinton and thisis why pelosi held the articles of fake impeachment for 3 wks: to time that smear campaign with the coronavirus smear campaign, in hopes of ruining @potus’ chances of re-election trump2020landslidebaby URL",255,229,0.8980392156862745,19,0,0,0,0,0
481,1235625977750974464,494,706,"कोरोनावायरस असली है। राष्ट्रपति ने एक महीने पहले इसे शामिल करने के लिए कार्रवाई की। होक्स मीडिया की भय-क्लिकों के प्रति आशंका और आर्थिक दुर्घटना के लिए इच्छाधारी सोच है। अभी भी, दर्जनों घातक घटनाओं के बाद, सहज क्लिंटन साक्षी आत्महत्या का कोई इलाज नहीं है।",276,275,0.9963768115942029,10,0,0,0,0,1
